"PrincipalObjectAttributeAccessSet", "detica_clientrequirementcomplexity_PrincipalObjectAttributeAccesses", "detica_clientrequirementcomplexity_PrincipalObjectAttributeAcc00"
"PrincipalObjectAttributeAccessSet", "detica_investmentdeliverypartner_PrincipalObjectAttributeAccesses", "detica_investmentdeliverypartner_PrincipalObjectAttributeAcces00"
"PrincipalObjectAttributeAccessSet", "optevia_fdiaftercarevisittaskeventscore_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisittaskeventscore_PrincipalObjectAttribu00"
"PrincipalObjectAttributeAccessSet", "optevia_governmentfinancialassistance_PrincipalObjectAttributeAccesses", "optevia_governmentfinancialassistance_PrincipalObjectAttribute00"
"PrincipalObjectAttributeAccessSet", "optevia_organisationcountrylevelofinterest_PrincipalObjectAttributeAccesses", "optevia_organisationcountrylevelofinterest_PrincipalObjectAttr00"
"PrincipalObjectAttributeAccessSet", "detica_investmentabovethreshold_PrincipalObjectAttributeAccesses", "detica_investmentabovethreshold_PrincipalObjectAttributeAccess00"
"PrincipalObjectAttributeAccessSet", "optevia_fdiaftercarevisitpriority_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisitpriority_PrincipalObjectAttributeAcce00"
"PrincipalObjectAttributeAccessSet", "optevia_organisationorganisationtype_PrincipalObjectAttributeAccesses", "optevia_organisationorganisationtype_PrincipalObjectAttributeA00"
"PrincipalObjectAttributeAccessSet", "detica_investmentstrategicpoliticalimportance_PrincipalObjectAttributeAccesses", "detica_investmentstrategicpoliticalimportance_PrincipalObjectA00"
"PrincipalObjectAttributeAccessSet", "detica_investmentsreputationenhancement_PrincipalObjectAttributeAccesses", "detica_investmentsreputationenhancement_PrincipalObjectAttribu00"
"PrincipalObjectAttributeAccessSet", "detica_specialistdeliveryprovider_PrincipalObjectAttributeAccesses", "detica_specialistdeliveryprovider_PrincipalObjectAttributeAcce00"
"PrincipalObjectAttributeAccessSet", "detica_specificinvestmentprogramme_PrincipalObjectAttributeAccesses", "detica_specificinvestmentprogramme_PrincipalObjectAttributeAcc00"
"PrincipalObjectAttributeAccessSet", "optevia_fdiaftercarevisittasktype_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisittasktype_PrincipalObjectAttributeAcce00"
"PrincipalObjectAttributeAccessSet", "optevia_projectserviceproviderrole_PrincipalObjectAttributeAccesses", "optevia_projectserviceproviderrole_PrincipalObjectAttributeAcc00"
"optevia_countrySet", "detica_optevia_country_detica_projectcompetitorlocation_competitorlocationcountry", "detica_optevia_country_detica_projectcompetitorlocation_compet00"
"detica_investmentdeliverypartnerSet", "detica_investmentdeliverypartner_PrincipalObjectAttributeAccesses", "detica_investmentdeliverypartner_PrincipalObjectAttributeAcces00"
"optevia_turnoverrangeSet", "detica_optevia_turnoverrange_contact_unqualifiedorganisationturnoverrange", "detica_optevia_turnoverrange_contact_unqualifiedorganisationtu00"
"optevia_turnoverrangeSet", "detica_optevia_turnoverrange_contact_unqualifiedparentorgturnoverrange", "detica_optevia_turnoverrange_contact_unqualifiedparentorgturno00"
"detica_parentcompanyturnoverSet", "detica_detica_parentcompanyturnover_optevia_project_investorsparentcompanyturnover", "detica_detica_parentcompanyturnover_optevia_project_investorsp00"
"detica_companynamesharedSet", "detica_detica_companynameshared_optevia_project_reasonstonotsharecompanyname", "detica_detica_companynameshared_optevia_project_reasonstonotsh00"
"detica_projectinvestmentdeliverypartnerSet", "detica_projectinvestmentdeliverypartner_PrincipalObjectAttributeAccesses", "detica_projectinvestmentdeliverypartner_PrincipalObjectAttribu00"
"detica_investmentdeliverypartnerroleSet", "detica_investmentdeliverypartnerrole_PrincipalObjectAttributeAccesses", "detica_investmentdeliverypartnerrole_PrincipalObjectAttributeA00"
"detica_investmentsreputationenhancementSet", "detica_detica_investmentsreputationenhancement_optevia_project_investmentreputationenhancement", "detica_detica_investmentsreputationenhancement_optevia_project00"
"detica_investmentsreputationenhancementSet", "detica_investmentsreputationenhancement_PrincipalObjectAttributeAccesses", "detica_investmentsreputationenhancement_PrincipalObjectAttribu00"
"detica_projecthasrdcomponentSet", "detica_detica_projecthasrdcomponent_optevia_project_projecthasrdcomponent", "detica_detica_projecthasrdcomponent_optevia_project_projecthas00"
"UserEntityInstanceDataSet", "optevia_fdiaftercarevisitserviceprovider_UserEntityInstanceDatas", "optevia_fdiaftercarevisitserviceprovider_UserEntityInstanceDat00"
"UserEntityInstanceDataSet", "optevia_organisationcountrylevelofinterest_UserEntityInstanceDatas", "optevia_organisationcountrylevelofinterest_UserEntityInstanceD00"
"UserEntityInstanceDataSet", "detica_investmentstrategicpoliticalimportance_UserEntityInstanceDatas", "detica_investmentstrategicpoliticalimportance_UserEntityInstan00"
"optevia_fdiaftercarevisitprioritySet", "optevia_fdiaftercarevisitpriority_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisitpriority_PrincipalObjectAttributeAcce00"
"optevia_interactionSet", "detica_optevia_interaction_detica_interaction_OldInteractionMigration", "detica_optevia_interaction_detica_interaction_OldInteractionMi00"
"detica_projectlinkedSet", "detica_detica_projectlinked_optevia_project_projectlinkedwithnonfdiproject", "detica_detica_projectlinked_optevia_project_projectlinkedwithn00"
"detica_clientrequirementcomplexitySet", "detica_clientrequirementcomplexity_PrincipalObjectAttributeAccesses", "detica_clientrequirementcomplexity_PrincipalObjectAttributeAcc00"
"detica_clientrequirementcomplexitySet", "detica_detica_clientrequirementcomplexity_optevia_project_complexityofclientrequirement", "detica_detica_clientrequirementcomplexity_optevia_project_comp00"
"detica_interactionSet", "detica_optevia_interaction_detica_interaction_OldInteractionMigration", "detica_optevia_interaction_detica_interaction_OldInteractionMi00"
"detica_interactionSet", "optevia_fdiaftercarevisitserviceprovideradvisor_detica_interactions", "optevia_fdiaftercarevisitserviceprovideradvisor_detica_interac00"
"detica_interactionSet", "detica_optevia_fdiaftercarevisit_detica_interaction_OldFDIAftercareVisitMigration", "detica_optevia_fdiaftercarevisit_detica_interaction_OldFDIAfte00"
"SharePointDocumentLocationSet", "Referencedsharepointdocumentlocation_parent_sharepointdocumentlocation", "Referencedsharepointdocumentlocation_parent_sharepointdocument00"
